"","recordTime","cognitoId","device","sensorname","lat","long"
"188",1423452179.765,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102018330501,-122.333224488675
"189",1423452180.098,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102018872994,-122.333224317256
"190",1423452180.432,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102019474111,-122.333224112042
"191",1423452180.766,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102018782654,-122.333224348133
"192",1423452181.1,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102019326951,-122.333224162289
"193",1423452181.434,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102019286138,-122.333224176224
"194",1423452181.768,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102018732697,-122.333224365191
"195",1423452182.103,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201882252,-122.333224334522
"196",1423452182.437,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201803,-122.33322460512
"197",1423452182.772,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"198",1423452183.105,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"199",1423452183.45,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"200",1423452183.788,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"201",1423452184.122,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"202",1423452184.459,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"203",1423452184.793,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"204",1423452185.128,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"205",1423452185.462,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"206",1423452185.798,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"207",1423452186.132,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"208",1423452186.475,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"209",1423452186.808,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"210",1423452187.142,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"211",1423452187.478,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"212",1423452187.812,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"213",1423452188.147,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"214",1423452188.482,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"215",1423452188.818,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610201945928,-122.333224117106
"216",1423452189.155,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610198813364,-122.333193025562
"217",1423452189.491,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102005812047,-122.333183105836
"218",1423452189.826,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610216953068,-122.333207040233
"219",1423452190.161,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102179115326,-122.333208210434
"220",1423452190.499,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102184591699,-122.333209537594
"221",1423452190.836,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102190990675,-122.33321106689
"222",1423452191.17,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191020727,-122.333211080416
"223",1423452191.503,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191023158,-122.333211105587
"224",1423452191.837,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191017259,-122.333211030413
"225",1423452192.17,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191016744,-122.333211023867
"226",1423452192.507,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191024225,-122.33321111908
"227",1423452192.842,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191020665,-122.333211073769
"228",1423452193.176,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191026383,-122.333211146541
"229",1423452193.51,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191016746,-122.33321102389
"230",1423452193.843,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102191026014,-122.333211141851
"231",1423452194.177,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"232",1423452194.512,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"233",1423452194.847,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"234",1423452195.185,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"235",1423452195.519,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"236",1423452195.853,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"237",1423452196.186,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"238",1423452196.529,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"239",1423452196.864,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"240",1423452197.201,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"241",1423452197.534,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"242",1423452197.867,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"243",1423452198.202,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"244",1423452198.536,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"245",1423452198.87,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"246",1423452199.204,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"247",1423452199.538,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"248",1423452199.872,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"249",1423452200.213,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102261268747,-122.333219940639
"250",1423452200.548,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102469990698,-122.333067542701
"251",1423452200.882,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102470310135,-122.333067337649
"252",1423452201.216,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226997339,-122.333159042843
"253",1423452201.571,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223732025,-122.333161636299
"254",1423452201.905,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102225557091,-122.333163457074
"255",1423452202.239,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102227116901,-122.333163110305
"256",1423452202.574,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102227206729,-122.333163052583
"257",1423452202.907,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102227455963,-122.333162857218
"258",1423452203.241,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226752058,-122.333163409509
"259",1423452203.576,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102227198875,-122.333163058933
"260",1423452203.911,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102227200167,-122.33316305792
"261",1423452204.245,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226853382,-122.33316333001
"262",1423452204.578,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102227233799,-122.333163031532
"263",1423452204.915,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226960116,-122.333163246266
"264",1423452205.249,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"265",1423452205.584,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"266",1423452205.917,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"267",1423452206.252,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"268",1423452206.587,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"269",1423452206.921,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"270",1423452207.255,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"271",1423452207.588,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"272",1423452207.921,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"273",1423452208.257,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"274",1423452208.592,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"275",1423452208.926,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"276",1423452209.261,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"277",1423452209.594,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"278",1423452209.929,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"279",1423452210.266,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"280",1423452210.6,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"281",1423452210.935,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"282",1423452211.269,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"283",1423452211.605,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102226796329,-122.333163374774
"284",1423452211.941,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610204298071,-122.333212378122
"285",1423452212.274,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102042865631,-122.333212444826
"286",1423452212.611,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102143550778,-122.333149801697
"287",1423452212.946,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102149208722,-122.333149528735
"288",1423452213.279,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156375112,-122.333151021018
"289",1423452213.616,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156755663,-122.333150977927
"290",1423452213.952,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610215611246,-122.333151136293
"291",1423452214.287,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156505061,-122.333151041334
"292",1423452214.622,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156760061,-122.333150979652
"293",1423452214.957,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156818543,-122.333150965506
"294",1423452215.292,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156218706,-122.333151110601
"295",1423452215.625,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156829302,-122.333150962903
"296",1423452215.959,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156522531,-122.333151037109
"297",1423452216.293,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102156417466,-122.333151062523
"298",1423452216.628,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"299",1423452216.964,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"300",1423452217.299,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"301",1423452217.632,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"302",1423452217.967,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"303",1423452218.301,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"304",1423452218.636,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"305",1423452218.969,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"306",1423452219.304,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"307",1423452219.638,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"308",1423452219.972,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"309",1423452220.307,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"310",1423452220.641,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"311",1423452220.974,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"312",1423452221.309,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"313",1423452221.647,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"314",1423452221.98,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"315",1423452222.321,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"316",1423452222.663,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"317",1423452222.997,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102243973913,-122.333163903183
"318",1423452223.331,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102125807624,-122.33312597528
"319",1423452223.665,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102194845221,-122.333132329567
"320",1423452223.998,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102213353785,-122.333134098744
"321",1423452224.335,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102216753259,-122.333133917659
"322",1423452224.668,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102222571073,-122.333134432156
"323",1423452225.003,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102222657824,-122.333134431431
"324",1423452225.338,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223149019,-122.33313459574
"325",1423452225.672,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153717,-122.333134597312
"326",1423452226.006,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153726,-122.333134597315
"327",1423452226.339,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153725,-122.333134597314
"328",1423452226.674,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153726,-122.333134597315
"329",1423452227.008,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153726,-122.333134597315
"330",1423452227.343,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153726,-122.333134597315
"331",1423452227.677,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153726,-122.333134597315
"332",1423452228.011,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102223153726,-122.333134597315
"333",1423452228.346,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"334",1423452228.707,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"335",1423452229.042,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"336",1423452229.375,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"337",1423452229.709,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"338",1423452230.043,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"339",1423452230.377,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"340",1423452230.711,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"341",1423452231.046,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"342",1423452231.382,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"343",1423452231.716,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"344",1423452232.052,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"345",1423452232.385,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"346",1423452232.719,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"347",1423452233.053,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"348",1423452233.389,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"349",1423452233.723,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"350",1423452234.057,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"351",1423452234.391,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102284012351,-122.333085968138
"352",1423452234.729,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102487241798,-122.33323180305
"353",1423452235.064,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102230462817,-122.333229423567
"354",1423452235.398,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102162756491,-122.33322927016
"355",1423452235.732,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102153431919,-122.333229503475
"356",1423452236.065,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102152392218,-122.333229797047
"357",1423452236.398,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102152107711,-122.333229561056
"358",1423452236.734,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102152363721,-122.33322977578
"359",1423452237.067,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151856487,-122.333229350357
"360",1423452237.402,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.610215190772,-122.333229393327
"361",1423452237.738,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102152094707,-122.333229550155
"362",1423452238.071,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102152315929,-122.333229735697
"363",1423452238.407,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.61021519993,-122.333229470136
"364",1423452238.74,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102152509844,-122.333229898336
"365",1423452239.074,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151854786,-122.333229348931
"366",1423452239.408,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"367",1423452239.742,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"368",1423452240.075,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"369",1423452240.411,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"370",1423452240.748,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"371",1423452241.083,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"372",1423452241.417,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"373",1423452241.752,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"374",1423452242.087,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"375",1423452242.42,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
"376",1423452242.754,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","geoLocation",47.6102151782312,-122.333229288146
